0, 0, 0 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 2.13333e-007 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 1.70667e-006 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 5.76e-006 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 1.36533e-005 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 2.66667e-005 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 4.608e-005 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 7.31733e-005 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.000109227 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.00015552 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.000213333 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.000283947 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.00036864 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.000468693 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.000585387 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.00072 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.000873813 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.00104783 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0012414 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.00145325 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.00168208 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.00192662 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0021856 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.00245773 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.00274173 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.00303633 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.00334023 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.00365217 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.00397086 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.00429502 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.00462337 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.00495463 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.00528753 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.00562086 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.00595419 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.00628752 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.00662086 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.00695419 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.00728752 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.00762086 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.00795419 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.00828752 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.00862086 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.00895419 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.00928752 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.00962086 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.00995419 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0102875 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0106209 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0109542 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0112875 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0116209 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0119542 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0122875 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0126209 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0129542 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0132875 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0136209 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0139542 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0142875 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0146209 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0149542 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0152875 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0156209 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0159542 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0162875 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0166209 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0169542 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0172875 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0176209 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0179542 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0182875 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0186209 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0189542 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0192875 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0196209 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0199542 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0202875 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0206209 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0209542 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0212875 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0216209 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0219542 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0222875 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0226209 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0229542 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0232875 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0236209 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0239542 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0242875 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0246209 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0249542 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0252875 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0256209 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0259542 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0262875 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0266209 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0269542 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0272875 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0276209 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0279542 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0282875 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0286209 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0289542 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0292875 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0296209 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0299542 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0302875 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0306209 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0309542 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0312875 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0316209 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0319542 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0322875 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0326209 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0329542 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0332875 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0336209 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0339542 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0342875 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0346209 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0349542 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0352875 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0356209 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0359542 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0362875 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0366209 , 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 0, 0.0369542 , 1, 0, 0, 0, 1, 0, 0, 0, 1
